"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Centric Lat (deg)","Centric Lon (deg)","x (km)","y (km)","z (km)","Magnitude (km)","x/Magnitude","y/Magnitude","z/Magnitude","Bx (nT)","By (nT)","Bz (nT)","BMagnitude (nT)","Bx/BMagnitude","By/BMagnitude","Bz/BMagnitude","Vx (km/sec)","Vy (km/sec)","Vz (km/sec)","VMagnitude (km/sec)"
1 Jan 2015 00:44:33.000,4.814,-122.892,657.184823,4.782,-122.892,-3807.237427,-5886.785510,586.813471,7035.172387,-0.541172,-0.836765,0.083411,8176.79,6081.65,21415.03,23716.02,0.344779,0.256436,0.902977,1.538410,1.116323,7.710529,7.941356
1 Jan 2015 00:44:34.000,4.878,-122.891,656.065693,4.845,-122.891,-3806.126017,-5885.388286,594.523663,7034.049255,-0.541100,-0.836700,0.084521,8220.06,6147.89,21407.88,23741.59,0.346231,0.258950,0.901704,1.542850,1.122950,7.709853,7.942495
1 Jan 2015 00:44:35.000,4.942,-122.890,654.947349,4.909,-122.890,-3805.010064,-5883.984515,602.233174,7032.926856,-0.541028,-0.836634,0.085631,8263.38,6214.17,21400.53,23767.25,0.347679,0.261460,0.900421,1.547292,1.129579,7.709167,7.943634
1 Jan 2015 00:44:36.000,5.006,-122.888,653.829794,4.973,-122.888,-3803.889566,-5882.574197,609.941995,7031.805191,-0.540955,-0.836567,0.086740,8306.73,6280.51,21392.98,23792.99,0.349125,0.263965,0.899130,1.551735,1.136209,7.708472,7.944772
1 Jan 2015 00:44:37.000,5.071,-122.887,652.713029,5.037,-122.887,-3802.764522,-5881.157329,617.650117,7030.684263,-0.540881,-0.836499,0.087851,8350.12,6346.90,21385.24,23818.82,0.350568,0.266466,0.897830,1.556179,1.142840,7.707769,7.945909
1 Jan 2015 00:44:38.000,5.135,-122.885,651.597055,5.101,-122.885,-3801.634929,-5879.733912,625.357530,7029.564073,-0.540807,-0.836429,0.088961,8393.55,6413.33,21377.29,23844.73,0.352009,0.268962,0.896521,1.560625,1.149473,7.707056,7.947046
1 Jan 2015 00:44:39.000,5.199,-122.884,650.481875,5.165,-122.884,-3800.500785,-5878.303945,633.064226,7028.444622,-0.540731,-0.836359,0.090072,8437.02,6479.82,21369.14,23870.73,0.353446,0.271455,0.895203,1.565072,1.156106,7.706333,7.948183
1 Jan 2015 00:44:40.000,5.263,-122.882,649.367490,5.228,-122.882,-3799.362090,-5876.867426,640.770195,7027.325912,-0.540655,-0.836288,0.091183,8480.53,6546.35,21360.80,23896.81,0.354881,0.273943,0.893876,1.569520,1.162741,7.705602,7.949318
1 Jan 2015 00:44:41.000,5.328,-122.881,648.253902,5.292,-122.881,-3798.218841,-5875.424354,648.475428,7026.207945,-0.540579,-0.836216,0.092294,8524.08,6612.94,21352.25,23922.99,0.356313,0.276426,0.892541,1.573969,1.169378,7.704861,7.950454
1 Jan 2015 00:44:42.000,5.392,-122.880,647.141112,5.356,-122.880,-3797.071036,-5873.974729,656.179915,7025.090722,-0.540501,-0.836142,0.093405,8567.66,6679.57,21343.50,23949.25,0.357742,0.278905,0.891197,1.578420,1.176015,7.704112,7.951588
1 Jan 2015 00:44:43.000,5.456,-122.878,646.029122,5.420,-122.878,-3795.918674,-5872.518550,663.883649,7023.974245,-0.540423,-0.836068,0.094517,8611.29,6746.24,21334.55,23975.59,0.359169,0.281380,0.889844,1.582872,1.182654,7.703353,7.952722
1 Jan 2015 00:44:44.000,5.521,-122.877,644.917934,5.484,-122.877,-3794.761754,-5871.055815,671.586618,7022.858516,-0.540344,-0.835992,0.095629,8654.95,6812.97,21325.39,24002.02,0.360593,0.283850,0.888483,1.587325,1.189294,7.702584,7.953856
1 Jan 2015 00:44:45.000,5.585,-122.875,643.807549,5.548,-122.875,-3793.600272,-5869.586524,679.288815,7021.743536,-0.540265,-0.835916,0.096741,8698.65,6879.74,21316.03,24028.54,0.362013,0.286315,0.887113,1.591779,1.195935,7.701807,7.954989
1 Jan 2015 00:44:46.000,5.650,-122.874,642.697969,5.612,-122.874,-3792.434229,-5868.110677,686.990230,7020.629307,-0.540184,-0.835838,0.097853,8742.39,6946.55,21306.47,24055.14,0.363431,0.288776,0.885735,1.596235,1.202578,7.701020,7.956121
1 Jan 2015 00:44:47.000,5.714,-122.872,641.589196,5.676,-122.872,-3791.263621,-5866.628271,694.690853,7019.515831,-0.540103,-0.835760,0.098966,8786.16,7013.41,21296.71,24081.83,0.364846,0.291233,0.884348,1.600691,1.209221,7.700224,7.957253
1 Jan 2015 00:44:48.000,5.779,-122.871,640.481232,5.740,-122.871,-3790.088448,-5865.139307,702.390676,7018.403109,-0.540021,-0.835680,0.100078,8829.97,7080.32,21286.74,24108.60,0.366258,0.293684,0.882952,1.605149,1.215866,7.699419,7.958385
1 Jan 2015 00:44:49.000,5.843,-122.869,639.374077,5.804,-122.869,-3788.908707,-5863.643784,710.089689,7017.291143,-0.539939,-0.835599,0.101191,8873.82,7147.27,21276.57,24135.46,0.367667,0.296131,0.881548,1.609608,1.222512,7.698604,7.959515
1 Jan 2015 00:44:50.000,5.908,-122.868,638.267734,5.868,-122.868,-3787.724398,-5862.141700,717.787883,7016.179934,-0.539856,-0.835518,0.102305,8917.70,7214.26,21266.19,24162.41,0.369073,0.298574,0.880135,1.614069,1.229159,7.697781,7.960646
1 Jan 2015 00:44:51.000,5.972,-122.866,637.162204,5.932,-122.866,-3786.535517,-5860.633055,725.485249,7015.069485,-0.539772,-0.835435,0.103418,8961.62,7281.30,21255.61,24189.44,0.370477,0.301012,0.878714,1.618530,1.235807,7.696948,7.961775
1 Jan 2015 00:44:52.000,6.037,-122.865,636.057490,5.997,-122.865,-3785.342064,-5859.117848,733.181776,7013.959796,-0.539687,-0.835351,0.104532,9005.58,7348.38,21244.83,24216.56,0.371877,0.303444,0.877285,1.622993,1.242457,7.696105,7.962904
1 Jan 2015 00:44:53.000,6.101,-122.863,634.953592,6.061,-122.863,-3784.144038,-5857.596078,740.877457,7012.850870,-0.539601,-0.835266,0.105646,9049.57,7415.50,21233.83,24243.76,0.373274,0.305873,0.875847,1.627457,1.249107,7.695254,7.964033
1 Jan 2015 00:44:54.000,6.166,-122.862,633.850512,6.125,-122.862,-3782.941435,-5856.067745,748.572282,7011.742707,-0.539515,-0.835180,0.106760,9093.59,7482.67,21222.63,24271.05,0.374668,0.308296,0.874401,1.631922,1.255759,7.694393,7.965161
1 Jan 2015 00:44:55.000,6.230,-122.860,632.748253,6.189,-122.860,-3781.734255,-5854.532847,756.266241,7010.635311,-0.539428,-0.835093,0.107874,9137.65,7549.88,21211.23,24298.43,0.376060,0.310715,0.872947,1.636388,1.262412,7.693523,7.966288
1 Jan 2015 00:44:56.000,6.295,-122.859,631.646815,6.253,-122.859,-3780.522496,-5852.991385,763.959325,7009.528682,-0.539340,-0.835005,0.108989,9181.75,7617.12,21199.61,24325.89,0.377448,0.313128,0.871484,1.640856,1.269065,7.692643,7.967415
1 Jan 2015 00:44:57.000,6.360,-122.857,630.546201,6.317,-122.857,-3779.306156,-5851.443356,771.651525,7008.422822,-0.539252,-0.834916,0.110103,9225.88,7684.41,21187.79,24353.43,0.378833,0.315537,0.870013,1.645324,1.275720,7.691754,7.968541
1 Jan 2015 00:44:58.000,6.424,-122.856,629.446412,6.382,-122.856,-3778.085234,-5849.888761,779.342832,7007.317732,-0.539163,-0.834826,0.111218,9270.04,7751.74,21175.77,24381.06,0.380215,0.317941,0.868533,1.649794,1.282376,7.690856,7.969666
1 Jan 2015 00:44:59.000,6.489,-122.854,628.347449,6.446,-122.854,-3776.859729,-5848.327598,787.033235,7006.213415,-0.539073,-0.834734,0.112334,9314.24,7819.11,21163.53,24408.78,0.381594,0.320340,0.867046,1.654265,1.289034,7.689949,7.970791
1 Jan 2015 00:45:00.000,6.554,-122.853,627.249315,6.510,-122.853,-3775.629637,-5846.759867,794.722727,7005.109872,-0.538982,-0.834642,0.113449,9358.46,7886.52,21151.09,24436.58,0.382969,0.322734,0.865550,1.658737,1.295692,7.689032,7.971915
1 Jan 2015 00:45:01.000,6.619,-122.851,626.152011,6.575,-122.851,-3774.394959,-5845.185568,802.411297,7004.007104,-0.538891,-0.834549,0.114565,9402.73,7953.96,21138.43,24464.47,0.384342,0.325123,0.864046,1.663210,1.302351,7.688106,7.973039
1 Jan 2015 00:45:02.000,6.683,-122.850,625.055538,6.639,-122.850,-3773.155692,-5843.604699,810.098936,7002.905114,-0.538799,-0.834454,0.115680,9447.02,8021.45,21125.57,24492.44,0.385712,0.327507,0.862534,1.667684,1.309011,7.687170,7.974162
1 Jan 2015 00:45:03.000,6.748,-122.848,623.959899,6.703,-122.848,-3771.911834,-5842.017259,817.785635,7001.803902,-0.538706,-0.834359,0.116796,9491.35,8088.97,21112.50,24520.50,0.387078,0.329886,0.861014,1.672160,1.315673,7.686225,7.975285
1 Jan 2015 00:45:04.000,6.813,-122.847,622.865095,6.768,-122.847,-3770.663385,-5840.423249,825.471384,7000.703471,-0.538612,-0.834262,0.117913,9535.71,8156.53,21099.22,24548.64,0.388441,0.332260,0.859486,1.676636,1.322335,7.685271,7.976407
1 Jan 2015 00:45:05.000,6.878,-122.845,621.771128,6.832,-122.845,-3769.410342,-5838.822667,833.156174,6999.603823,-0.538518,-0.834165,0.119029,9580.10,8224.12,21085.73,24576.87,0.389801,0.334629,0.857950,1.681114,1.328998,7.684307,7.977528
1 Jan 2015 00:45:06.000,6.942,-122.844,620.677999,6.896,-122.844,-3768.152704,-5837.215513,840.839996,6998.504958,-0.538423,-0.834066,0.120146,9624.52,8291.75,21072.03,24605.18,0.391158,0.336992,0.856406,1.685592,1.335663,7.683334,7.978649
1 Jan 2015 00:45:07.000,7.007,-122.842,619.585710,6.961,-122.842,-3766.890470,-5835.601785,848.522840,6997.406878,-0.538327,-0.833966,0.121262,9668.97,8359.42,21058.11,24633.58,0.392512,0.339351,0.854854,1.690072,1.342328,7.682352,7.979769
1 Jan 2015 00:45:08.000,7.072,-122.841,618.494263,7.025,-122.841,-3765.623637,-5833.981484,856.204697,6996.309586,-0.538230,-0.833866,0.122379,9713.45,8427.12,21043.99,24662.06,0.393862,0.341704,0.853294,1.694553,1.348994,7.681360,7.980889
1 Jan 2015 00:45:09.000,7.137,-122.839,617.403660,7.090,-122.839,-3764.352205,-5832.354609,863.885557,6995.213082,-0.538133,-0.833764,0.123497,9757.96,8494.86,21029.65,24690.62,0.395209,0.344052,0.851726,1.699035,1.355662,7.680358,7.982007
1 Jan 2015 00:45:10.000,7.202,-122.838,616.313901,7.154,-122.838,-3763.076171,-5830.721159,871.565411,6994.117369,-0.538034,-0.833661,0.124614,9802.51,8562.63,21015.11,24719.27,0.396553,0.346395,0.850151,1.703518,1.362330,7.679348,7.983126
1 Jan 2015 00:45:11.000,7.267,-122.836,615.224989,7.219,-122.836,-3761.795535,-5829.081133,879.244250,6993.022448,-0.537936,-0.833557,0.125732,9847.08,8630.44,21000.35,24748.01,0.397894,0.348733,0.848567,1.708002,1.368999,7.678328,7.984243
1 Jan 2015 00:45:12.000,7.332,-122.835,614.136925,7.283,-122.835,-3760.510294,-5827.434531,886.922064,6991.928320,-0.537836,-0.833452,0.126849,9891.68,8698.28,20985.37,24776.83,0.399231,0.351065,0.846976,1.712487,1.375669,7.677298,7.985361
1 Jan 2015 00:45:13.000,7.397,-122.833,613.049712,7.348,-122.833,-3759.220447,-5825.781353,894.598844,6990.834988,-0.537736,-0.833346,0.127967,9936.31,8766.15,20970.19,24805.73,0.400565,0.353392,0.845377,1.716973,1.382341,7.676259,7.986477
1 Jan 2015 00:45:14.000,7.462,-122.832,611.963350,7.412,-122.832,-3757.925993,-5824.121596,902.274580,6989.742453,-0.537634,-0.833238,0.129086,9980.97,8834.05,20954.79,24834.72,0.401896,0.355714,0.843770,1.721460,1.389013,7.675211,7.987593
1 Jan 2015 00:45:15.000,7.527,-122.830,610.877842,7.477,-122.830,-3756.626930,-5822.455262,909.949263,6988.650717,-0.537533,-0.833130,0.130204,10025.66,8901.99,20939.18,24863.79,0.403223,0.358030,0.842155,1.725948,1.395686,7.674153,7.988708
1 Jan 2015 00:45:16.000,7.592,-122.828,609.793188,7.542,-122.828,-3755.323257,-5820.782350,917.622884,6987.559780,-0.537430,-0.833021,0.131322,10070.37,8969.95,20923.35,24892.95,0.404547,0.360341,0.840533,1.730437,1.402360,7.673085,7.989823
1 Jan 2015 00:45:17.000,7.657,-122.827,608.709391,7.606,-122.827,-3754.014972,-5819.102858,925.295432,6986.469646,-0.537326,-0.832910,0.132441,10115.12,9037.95,20907.31,24922.19,0.405868,0.362647,0.838903,1.734927,1.409034,7.672009,7.990937
1 Jan 2015 00:45:18.000,7.722,-122.825,607.626453,7.671,-122.825,-3752.702073,-5817.416787,932.966899,6985.380316,-0.537222,-0.832799,0.133560,10159.89,9105.98,20891.05,24951.52,0.407185,0.364947,0.837266,1.739418,1.415710,7.670922,7.992050
1 Jan 2015 00:45:19.000,7.787,-122.824,606.544375,7.736,-122.824,-3751.384559,-5815.724135,940.637274,6984.291790,-0.537117,-0.832686,0.134679,10204.68,9174.03,20874.58,24980.93,0.408499,0.367242,0.835621,1.743911,1.422387,7.669827,7.993163
1 Jan 2015 00:45:20.000,7.852,-122.822,605.463158,7.800,-122.822,-3750.062430,-5814.024903,948.306550,6983.204072,-0.537012,-0.832573,0.135798,10249.51,9242.12,20857.90,25010.42,0.409810,0.369531,0.833968,1.748404,1.429064,7.668721,7.994275
1 Jan 2015 00:45:21.000,7.917,-122.821,604.382805,7.865,-122.821,-3748.735682,-5812.319090,955.974715,6982.117162,-0.536905,-0.832458,0.136918,10294.36,9310.23,20840.99,25040.00,0.411117,0.371815,0.832308,1.752898,1.435742,7.667607,7.995386
1 Jan 2015 00:45:22.000,7.982,-122.819,603.303317,7.930,-122.819,-3747.404315,-5810.606694,963.641761,6981.031063,-0.536798,-0.832342,0.138037,10339.24,9378.38,20823.88,25069.66,0.412420,0.374093,0.830641,1.757393,1.442421,7.666482,7.996497
1 Jan 2015 00:45:23.000,8.048,-122.817,602.224696,7.994,-122.817,-3746.068327,-5808.887717,971.307677,6979.945775,-0.536690,-0.832225,0.139157,10384.14,9446.55,20806.54,25099.40,0.413721,0.376365,0.828966,1.761889,1.449101,7.665349,7.997607
1 Jan 2015 00:45:24.000,8.113,-122.816,601.146943,8.059,-122.816,-3744.727717,-5807.162156,978.972455,6978.861300,-0.536581,-0.832107,0.140277,10429.07,9514.74,20788.99,25129.23,0.415017,0.378633,0.827283,1.766386,1.455782,7.664205,7.998716
1 Jan 2015 00:45:25.000,8.178,-122.814,600.070060,8.124,-122.814,-3743.382483,-5805.430012,986.636086,6977.777641,-0.536472,-0.831988,0.141397,10474.02,9582.97,20771.23,25159.14,0.416311,0.380894,0.825594,1.770884,1.462464,7.663052,7.999825
1 Jan 2015 00:45:26.000,8.243,-122.813,598.994048,8.189,-122.813,-3742.032625,-5803.691285,994.298558,6976.694799,-0.536362,-0.831868,0.142517,10518.99,9651.22,20753.24,25189.13,0.417601,0.383150,0.823897,1.775383,1.469146,7.661890,8.000934
1 Jan 2015 00:45:27.000,8.309,-122.811,597.918910,8.254,-122.811,-3740.678139,-5801.945973,1001.959864,6975.612775,-0.536251,-0.831747,0.143638,10564.00,9719.49,20735.04,25219.21,0.418887,0.385400,0.822192,1.779883,1.475829,7.660718,8.002041
1 Jan 2015 00:45:28.000,8.374,-122.809,596.844647,8.319,-122.809,-3739.319026,-5800.194077,1009.619993,6974.531571,-0.536139,-0.831625,0.144758,10609.02,9787.79,20716.62,25249.37,0.420170,0.387645,0.820481,1.784384,1.482513,7.659537,8.003148
1 Jan 2015 00:45:29.000,8.439,-122.808,595.771261,8.383,-122.808,-3737.955284,-5798.435595,1017.278935,6973.451189,-0.536027,-0.831502,0.145879,10654.07,9856.11,20697.98,25279.61,0.421449,0.389884,0.818762,1.788886,1.489198,7.658346,8.004254
1 Jan 2015 00:45:30.000,8.504,-122.806,594.698753,8.448,-122.806,-3736.586911,-5796.670528,1024.936682,6972.371631,-0.535913,-0.831377,0.147000,10699.14,9924.46,20679.13,25309.94,0.422725,0.392117,0.817036,1.793389,1.495884,7.657145,8.005360
1 Jan 2015 00:45:31.000,8.570,-122.805,593.627126,8.513,-122.805,-3735.213905,-5794.898875,1032.593224,6971.292897,-0.535799,-0.831252,0.148121,10744.23,9992.83,20660.05,25340.35,0.423997,0.394345,0.815303,1.797892,1.502570,7.655935,8.006465
1 Jan 2015 00:45:32.000,8.635,-122.803,592.556379,8.578,-122.803,-3733.836266,-5793.120636,1040.248551,6970.214990,-0.535685,-0.831125,0.149242,10789.35,10061.23,20640.76,25370.84,0.425266,0.396567,0.813562,1.802397,1.509257,7.654716,8.007569
1 Jan 2015 00:45:33.000,8.700,-122.801,591.486517,8.643,-122.801,-3732.453993,-5791.335810,1047.902653,6969.137912,-0.535569,-0.830997,0.150363,10834.49,10129.64,20621.25,25401.41,0.426531,0.398783,0.811815,1.806903,1.515945,7.653486,8.008673
1 Jan 2015 00:45:34.000,8.766,-122.800,590.417539,8.708,-122.800,-3731.067082,-5789.544396,1055.555521,6968.061664,-0.535453,-0.830869,0.151485,10879.65,10198.08,20601.51,25432.07,0.427793,0.400993,0.810061,1.811409,1.522633,7.652248,8.009776
1 Jan 2015 00:45:35.000,8.831,-122.798,589.349448,8.773,-122.798,-3729.675535,-5787.746395,1063.207146,6966.986247,-0.535336,-0.830739,0.152606,10924.83,10266.54,20581.56,25462.81,0.429051,0.403198,0.808299,1.815916,1.529323,7.650999,8.010878
1 Jan 2015 00:45:36.000,8.897,-122.796,588.282245,8.838,-122.796,-3728.279348,-5785.941806,1070.857518,6965.911663,-0.535218,-0.830608,0.153728,10970.04,10335.02,20561.39,25493.63,0.430305,0.405396,0.806531,1.820424,1.536013,7.649741,8.011980
1 Jan 2015 00:45:37.000,8.962,-122.795,587.215932,8.903,-122.795,-3726.878521,-5784.130629,1078.506626,6964.837915,-0.535099,-0.830476,0.154850,11015.26,10403.52,20541.00,25524.53,0.431556,0.407589,0.804755,1.824933,1.542703,7.648474,8.013081
1 Jan 2015 00:45:38.000,9.028,-122.793,586.150511,8.968,-122.793,-3725.473052,-5782.312863,1086.154463,6963.765003,-0.534980,-0.830343,0.155972,11060.50,10472.04,20520.38,25555.52,0.432803,0.409776,0.802973,1.829443,1.549395,7.647196,8.014181
1 Jan 2015 00:45:39.000,9.093,-122.792,585.085983,9.033,-122.792,-3724.062939,-5780.488508,1093.801017,6962.692930,-0.534860,-0.830209,0.157095,11105.77,10540.58,20499.55,25586.59,0.434046,0.411957,0.801183,1.833954,1.556087,7.645910,8.015281
1 Jan 2015 00:45:40.000,9.159,-122.790,584.022350,9.098,-122.790,-3722.648183,-5778.657564,1101.446280,6961.621696,-0.534739,-0.830073,0.158217,11151.05,10609.14,20478.49,25617.74,0.435286,0.414132,0.799387,1.838465,1.562779,7.644613,8.016380
1 Jan 2015 00:45:41.000,9.224,-122.788,582.959614,9.163,-122.788,-3721.228781,-5776.820030,1109.090241,6960.551304,-0.534617,-0.829937,0.159339,11196.35,10677.71,20457.21,25648.97,0.436523,0.416302,0.797584,1.842978,1.569473,7.643307,8.017478
1 Jan 2015 00:45:42.000,9.290,-122.787,581.897776,9.229,-122.787,-3719.804731,-5774.975906,1116.732891,6959.481756,-0.534495,-0.829800,0.160462,11241.68,10746.30,20435.72,25680.28,0.437755,0.418465,0.795775,1.847491,1.576167,7.641991,8.018576
1 Jan 2015 00:45:43.000,9.355,-122.785,580.836838,9.294,-122.785,-3718.376034,-5773.125192,1124.374221,6958.413052,-0.534371,-0.829661,0.161585,11287.02,10814.91,20413.99,25711.67,0.438984,0.420623,0.793958,1.852005,1.582861,7.640666,8.019673
1 Jan 2015 00:45:44.000,9.421,-122.783,579.776802,9.359,-122.783,-3716.942686,-5771.267887,1132.014221,6957.345195,-0.534247,-0.829522,0.162708,11332.37,10883.54,20392.05,25743.15,0.440209,0.422774,0.792135,1.856520,1.589556,7.639331,8.020769
1 Jan 2015 00:45:45.000,9.486,-122.782,578.717669,9.424,-122.782,-3715.504688,-5769.403992,1139.652881,6956.278186,-0.534122,-0.829381,0.163831,11377.75,10952.18,20369.88,25774.71,0.441431,0.424920,0.790305,1.861036,1.596252,7.637986,8.021864
1 Jan 2015 00:45:46.000,9.552,-122.780,577.659441,9.489,-122.780,-3714.062037,-5767.533505,1147.290191,6955.212026,-0.533997,-0.829239,0.164954,11423.14,11020.84,20347.49,25806.35,0.442649,0.427059,0.788469,1.865552,1.602949,7.636632,8.022959
1 Jan 2015 00:45:47.000,9.618,-122.778,576.602120,9.555,-122.778,-3712.614733,-5765.656427,1154.926142,6954.146719,-0.533871,-0.829096,0.166077,11468.55,11089.51,20324.88,25838.07,0.443863,0.429193,0.786625,1.870070,1.609646,7.635268,8.024053
1 Jan 2015 00:45:48.000,9.683,-122.777,575.545706,9.620,-122.777,-3711.162774,-5763.772757,1162.560724,6953.082264,-0.533744,-0.828952,0.167201,11513.98,11158.19,20302.05,25869.87,0.445073,0.431320,0.784776,1.874588,1.616343,7.633894,8.025147
1 Jan 2015 00:45:49.000,9.749,-122.775,574.490203,9.685,-122.775,-3709.706159,-5761.882496,1170.193928,6952.018665,-0.533616,-0.828807,0.168324,11559.42,11226.89,20278.99,25901.75,0.446280,0.433441,0.782920,1.879107,1.623041,7.632511,8.026240
1 Jan 2015 00:45:50.000,9.815,-122.773,573.435611,9.750,-122.773,-3708.244886,-5759.985642,1177.825743,6950.955921,-0.533487,-0.828661,0.169448,11604.88,11295.60,20255.70,25933.71,0.447483,0.435557,0.781057,1.883626,1.629740,7.631118,8.027332
1 Jan 2015 00:45:51.000,9.881,-122.772,572.381933,9.816,-122.772,-3706.778955,-5758.082197,1185.456161,6949.894036,-0.533358,-0.828514,0.170572,11650.36,11364.32,20232.20,25965.76,0.448682,0.437666,0.779188,1.888147,1.636439,7.629715,8.028423
1 Jan 2015 00:45:52.000,9.946,-122.770,571.329169,9.881,-122.770,-3705.308364,-5756.172158,1193.085171,6948.833011,-0.533227,-0.828365,0.171696,11695.85,11433.06,20208.46,25997.88,0.449877,0.439769,0.777312,1.892668,1.643139,7.628302,8.029514
1 Jan 2015 00:45:53.000,10.012,-122.768,570.277322,9.946,-122.768,-3703.833112,-5754.255527,1200.712763,6947.772847,-0.533096,-0.828216,0.172820,11741.35,11501.81,20184.51,26030.08,0.451069,0.441866,0.775430,1.897190,1.649840,7.626880,8.030604
1 Jan 2015 00:45:54.000,10.078,-122.766,569.226394,10.012,-122.766,-3702.353198,-5752.332303,1208.338929,6946.713547,-0.532965,-0.828065,0.173944,11786.87,11570.57,20160.33,26062.37,0.452256,0.443957,0.773542,1.901713,1.656540,7.625448,8.031693
1 Jan 2015 00:45:55.000,10.144,-122.765,568.176385,10.077,-122.765,-3700.868620,-5750.402487,1215.963658,6945.655111,-0.532832,-0.827914,0.175068,11832.40,11639.33,20135.92,26094.73,0.453440,0.446041,0.771647,1.906236,1.663242,7.624007,8.032782
1 Jan 2015 00:45:56.000,10.210,-122.763,567.127297,10.143,-122.763,-3699.379377,-5748.466076,1223.586940,6944.597541,-0.532699,-0.827761,0.176193,11877.95,11708.11,20111.29,26127.18,0.454620,0.448120,0.769746,1.910760,1.669944,7.622555,8.033870
1 Jan 2015 00:45:57.000,10.275,-122.761,566.079133,10.208,-122.761,-3697.885468,-5746.523073,1231.208766,6943.540840,-0.532565,-0.827607,0.177317,11923.51,11776.90,20086.43,26159.70,0.455797,0.450192,0.767839,1.915285,1.676646,7.621094,8.034957
1 Jan 2015 00:45:58.000,10.341,-122.760,565.031894,10.273,-122.760,-3696.386892,-5744.573476,1238.829126,6942.485008,-0.532430,-0.827452,0.178442,11969.08,11845.69,20061.35,26192.31,0.456969,0.452258,0.765925,1.919811,1.683349,7.619623,8.036044
1 Jan 2015 00:45:59.000,10.407,-122.758,563.985581,10.339,-122.758,-3694.883648,-5742.617285,1246.448010,6941.430047,-0.532294,-0.827296,0.179566,12014.66,11914.49,20036.04,26224.99,0.458138,0.454318,0.764006,1.924337,1.690052,7.618143,8.037129
